id,progeny,family,Mons_DMY,Einbeck_DMY,Wadersloh_DMY,Roggenstein_DMY,Mons_DMC,Einbeck_DMC,Wadersloh_DMC,Roggenstein_DMC,Mons_PH,Einbeck_PH,Wadersloh_PH,Roggenstein_PH,Mons_DtTAS,Einbeck_DtTAS,Wadersloh_DtTAS,Roggenstein_DtTAS,Mons_DtSILK,Einbeck_DtSILK,Wadersloh_DtSILK,Roggenstein_DtSILK,Mons_NBPL,Einbeck_NBPL,Wadersloh_NBPL,Roggenstein_NBPL
681,CFD11-008,CFD11,207.414992,217.5377543,162.2303575,215.8662963,42.5160018,30.97705755,34.37674227,36.8568759,235.3982824,317.2601747,298.7180073,306.6012983,84.7375744,85.76106148,74.10825156,82.42037251,83.95941261,84.64070802,76.51152119,85.59509437,79.35719457,88.28183384,68.67708587,75.42336337
682,CFD11-009,CFD11,187.6021414,227.0000009,164.9675735,192.0662177,39.6231685,31.68087808,31.62074202,34.51426784,248.6087195,301.375976,300.1586352,302.2257941,86.76965095,83.99409225,74.22752601,85.44917154,87.2097904,83.56109571,79.448496,89.43703186,77.8963975,94.99944548,74.82437939,93.17048101
683,CFD11-010,CFD11,190.537831,201.0377488,153.1684986,211.101316,40.83293601,28.13128248,31.23238896,35.42688011,242.8083894,307.2642886,298.7398861,328.6167369,86.25445861,86.59760448,73.95803141,86.70976982,86.04130101,85.64304009,78.06762514,84.03623061,79.59345306,89.36184804,70.75308697,81.21858278
684,CFD11-011,CFD11,174.9288079,210.1622448,150.0903849,203.4832965,44.50125052,30.97017063,41.08146461,36.29480134,233.9813466,281.5336837,268.5962825,314.7436351,83.78123692,81.39976161,74.00833644,83.26350031,84.25659525,80.39546686,75.38355482,84.17625975,78.05830618,92.78838677,74.41473845,74.90695286
685,CFD11-021,CFD11,191.2557083,231.3377545,170.2289105,209.4718572,44.99721128,36.482643,39.47870144,37.79254607,238.807616,294.605084,299.2776061,323.8192535,83.56496378,84.70682381,73.9744965,85.44017012,83.57542964,83.55768186,77.79181731,86.37818268,79.83485491,87.22445014,62.76103254,80.52660794
686,CFD11-026,CFD11,189.5105161,219.3377616,146.7820608,205.3115366,44.73901196,30.1704743,33.06292839,35.83694493,252.3619221,308.6827104,291.0057729,330.3383443,86.12088835,85.4846026,73.83369527,84.62637782,84.32913446,85.56161478,76.85798907,83.48685006,77.29095634,95.34634989,72.83162832,78.08786012
687,CFD11-029,CFD11,207.0021414,228.4377567,167.4281746,167.6748074,38.6231685,30.44961602,30.06895315,33.4883876,253.6087195,310.2560257,315.7963941,316.8482959,87.76965095,85.57640234,74.11310822,86.05909152,87.2097904,86.70191396,80.4197361,89.03504719,71.8963975,85.73707989,67.56782379,77.84546442
688,CFD11-030,CFD11,188.8446346,228.9500023,173.2606636,234.6771693,43.02610698,27.91516779,32.12259222,34.19055717,256.5019673,300.0039355,303.7172084,326.448575,83.68191694,83.6432029,74.04388741,83.39938413,83.80353696,82.61465077,78.20100539,84.00040885,80.37629766,96.49251674,70.50610386,80.33076073
689,CFD11-044,CFD11,196.9552783,218.2622442,156.0259847,224.0126969,43.49422021,32.37536206,34.69726555,41.23803805,233.2331567,301.5873537,285.7808495,309.0670832,83.55006809,82.45954527,74.11590037,83.56783721,81.73796459,83.39172255,77.25792249,83.21871521,79.13007495,91.32355343,76.09676892,88.79278618
690,CFD11-045,CFD11,165.2065566,209.1999964,157.2641137,210.4629383,41.20660375,30.37791052,35.39838291,37.40616167,238.5211506,298.5693175,285.1125638,316.8365994,82.86777587,84.32609251,74.25086859,82.35759265,83.1865639,84.35198922,75.98886024,85.55908237,77.78434394,97.77304954,73.34384133,71.50461721
691,CFD11-046,CFD11,181.3625747,201.0622427,153.7623975,161.2365541,43.03774825,28.05451001,31.15794984,30.38850145,217.5341806,289.3504217,286.0426579,311.7678103,83.51288431,83.45508874,74.04620623,87.43663148,83.12658622,82.35501195,77.11848147,90.97869397,80.00615163,94.11698798,73.71216327,79.85770675
692,CFD11-047,CFD11,176.1702239,215.1500021,151.9158817,213.3540555,41.48600333,29.06398759,35.98721176,37.3192385,240.2575618,305.5916822,289.3586411,328.7713235,83.81720874,82.35314877,73.94720981,83.02251412,83.73560043,81.89134754,76.96916169,82.20688187,80.08984437,93.48938159,63.58841469,84.21653161
693,CFD11-048,CFD11,181.2975328,213.6377555,159.0007928,222.0243585,43.96117949,30.62633182,33.45166667,38.86619052,250.3226317,309.6072275,309.5660492,329.9441281,82.76598315,82.67537411,74.10287728,81.71866287,82.88424382,81.62012725,77.45194907,84.35823402,79.30573779,94.43065554,73.57692076,79.83305584
694,CFD11-050,CFD11,192.6206755,197.8622556,149.2607526,209.8983181,43.6927986,30.42084505,33.16151425,34.27109942,235.2077538,291.1607609,298.7977167,331.0358803,82.80175124,84.34655224,73.93056205,86.21833687,82.56733479,85.41794118,78.83570178,82.74371108,79.19458749,86.14341466,75.38715485,81.87548448
695,CFD11-051,CFD11,175.5068541,212.6622448,147.6606056,209.5268191,42.50365473,29.17017063,34.01465467,34.14408413,243.9961991,301.5336837,265.3961631,329.7706641,83.2599662,83.39976161,74.06178797,83.72860021,83.2324722,82.39546686,76.89143514,85.25536467,79.97219995,93.78838677,70.33574617,74.96548798
696,CFD11-053,CFD11,194.1684748,217.0622417,147.1293591,235.9662177,46.20426299,32.01688353,36.71497227,37.01426784,255.6026163,308.6921391,278.6741894,317.2257941,84.08649459,83.37908587,73.95321075,82.44917154,83.14904753,82.28359319,73.73799188,82.43703186,79.93966578,95.26799772,70.72686802,91.17048101
697,CFD11-054,CFD11,198.3392061,224.5377555,168.33342,211.6338508,38.37058157,26.64071211,30.9284294,32.08839428,252.6811387,300.6328717,306.7505154,327.9852335,86.66110253,84.95526724,73.87479701,88.17363505,87.7092871,86.94267531,80.6758654,86.40045531,79.92839323,97.12383462,71.54223174,81.81599813
698,CFD11-057,CFD11,189.7300131,229.8622455,163.4509782,212.8723922,40.99851463,31.02729544,29.89078328,34.63669324,237.751809,305.1960065,289.2625414,313.5297745,83.84327461,85.52707691,74.02019669,85.90014875,83.34447416,85.41330701,78.57053621,84.07188379,74.06138583,82.84714467,68.40195347,79.9156804
699,CFD11-058,CFD11,189.3609543,196.4377561,157.7765229,196.3383495,41.86790452,28.10519981,30.86262069,36.06325255,239.9210858,301.9225066,286.5621704,302.8414593,83.65272342,83.87651145,73.51095387,83.80846906,83.86177752,81.68648398,77.62107816,83.61721068,76.92196703,89.44071802,66.3530502,78.9210343
700,CFD11-059,CFD11,163.4152006,226.6622502,149.7701437,203.0758728,46.0887763,31.0947126,34.16558597,36.75225003,217.1701277,292.4777459,285.6036285,301.3862026,81.4092611,82.39888086,73.9135234,81.00709348,80.3544425,80.35167993,76.5714664,81.1793295,72.93724217,88.37759035,65.39383607,76.7688879
701,CFD11-060,CFD11,178.2359753,201.537751,151.2323052,182.0284883,42.09612359,27.76008918,31.26424963,31.58351658,246.8147923,318.8004247,306.2612745,310.0342228,84.24249893,83.37652486,73.96859259,84.72886255,84.88419207,84.51049311,79.68970728,84.90815931,79.49232711,91.92023885,72.54520502,81.25831578
702,CFD11-062,CFD11,209.2400385,209.1622419,155.4273994,197.5753994,43.52436789,28.61407603,35.27348389,35.67484819,240.8575316,297.1208353,272.0373279,307.655989,84.47434923,84.59532025,73.91360526,79.82308228,84.4977699,84.43595583,76.45585558,83.99580781,78.8825463,94.02643286,71.33912002,85.70859113
703,CFD11-064,CFD11,169.0616036,201.0000005,156.1754143,217.5197363,46.12973676,31.2297367,37.01384981,40.10251288,235.3984286,297.0907453,280.6441295,309.8516141,82.92432118,80.56451012,74.5614502,78.0486921,82.64037313,80.12013241,74.71097404,81.31279453,80.25682852,92.75981545,72.39765061,88.33772693
704,CFD11-065,CFD11,198.797279,220.4377499,175.3543654,198.2751047,41.69347894,31.17845808,34.33550482,33.21437893,257.5738528,308.8357749,289.4420912,325.4756674,84.65351271,84.51298551,73.99348152,85.1892679,84.89918665,84.61953674,78.25808873,86.11613086,80.27476747,94.21857071,71.44215686,76.08700182
705,CFD11-066,CFD11,201.7201555,232.3999962,182.6854049,202.7115366,41.0917575,29.88582274,34.24212684,32.53694493,223.8492113,297.6644099,281.7122978,305.3383443,83.3625836,83.45401653,73.91853874,87.62637782,83.58746177,84.04532781,74.48894672,83.48685006,78.9765426,96.49732042,72.58455415,85.08786012
706,CFD11-067,CFD11,187.5241426,216.262246,169.2650616,208.9323196,39.75858361,31.14589929,31.59058196,34.91420319,255.3150172,298.8922914,304.0816285,309.275308,83.10433477,83.28701268,74.28470958,84.12595396,83.13425894,82.36163998,77.49861472,85.27490735,79.59879035,95.12365806,66.54164681,86.20137369
707,CFD11-068,CFD11,184.9772401,210.0377499,150.4962706,198.8392166,42.39304533,29.57845808,32.73340828,31.40121559,234.8537705,298.8357749,290.9373641,322.0980358,83.93157005,83.51298551,74.00588515,83.70410529,83.95779916,84.61953674,75.60411703,82.86417172,76.93353555,83.21857071,66.92674331,75.2727869
708,CFD11-069,CFD11,182.3839368,200.3622437,168.0754143,208.0200702,44.64116755,29.07801418,33.91384981,35.27227497,237.879876,300.5731204,290.6441295,316.6363776,84.00736709,83.28070556,74.5614502,81.52031263,83.63428119,83.41072118,74.71097404,84.20813261,79.3661756,94.3039147,72.39765061,75.5712988
709,CFD11-303,CFD11,186.9616036,210.3622491,142.9043171,197.1629383,45.92973676,31.84575807,36.97529536,36.40616167,220.3984286,310.5101859,275.8715484,301.8365994,82.92432118,82.24698684,74.33872202,85.35759265,81.64037313,81.3191006,77.30478885,85.55908237,74.25682852,86.98523949,61.34697643,77.50461721
710,CFD11-304,CFD11,182.5206755,214.0500001,137.1428227,215.23619,44.2927986,29.56664431,31.42431187,34.78601927,238.2077538,310.3629671,291.7138756,323.8790941,82.80175124,82.35020639,73.4747347,82.94612091,82.56733479,82.99550783,76.91865314,82.5610769,79.19458749,90.76692421,74.41194481,76.60009384
711,CFD11-305,CFD11,208.0228032,222.3000007,165.0647843,199.4115366,41.52906988,30.45814569,33.82856685,34.23694493,246.0448449,296.3131657,301.8548382,315.3383443,85.2142577,85.91568421,74.02345447,87.62637782,85.32352257,86.47295857,77.51761913,90.48685006,77.93131462,87.65970679,67.41955423,83.08786012
712,CFD11-306,CFD11,174.197279,187.0622469,NA,187.2062914,42.39347894,30.69722073,NA,33.92515591,233.5738528,300.3291422,NA,309.9562178,82.65351271,83.30512224,NA,83.6054342,82.89918665,83.40316203,NA,83.00359126,72.27476747,76.90663621,NA,68.83912727
713,CFD11-307,CFD11,199.1829005,211.2622419,148.1769198,219.8768609,41.13723515,26.71407603,30.9447985,34.55743029,247.6931274,307.1208353,281.2117727,319.6248289,84.08219589,85.59532025,73.77499187,87.22614529,84.07535491,85.43595583,78.40882986,84.11717401,79.71397929,85.02643286,70.40991771,81.99002994
714,CFD11-308,CFD11,210.0742604,217.1377616,147.819885,221.7306601,41.31125049,30.1704743,30.53971526,35.37681827,259.4800179,308.6827104,307.8179422,337.8771077,84.08454397,85.4846026,73.64439263,83.75399006,84.41482303,84.56161478,78.85474241,83.77000308,80.09544885,88.34634989,63.72595093,76.00462587
715,CFD11-310,CFD11,170.5001836,206.9622487,155.7015962,187.8189381,42.67098405,29.84635903,34.52349901,33.1567619,242.2028083,290.8202696,262.5767817,304.8217546,82.84336096,80.35031944,74.03208348,79.81466861,82.65130416,80.2745354,75.23864909,81.77242844,79.98900902,88.26904193,74.40555142,73.45231388
716,CFD11-311,CFD11,161.7288079,213.9622491,138.2877276,215.2422082,39.90125052,29.3044418,31.35628583,35.97795146,239.9813466,306.2371897,269.9849518,316.2825303,83.78123692,85.17889383,73.91976232,80.62343972,84.25659525,84.33507562,80.76575598,80.04081885,80.05830618,92.75929461,68.47438968,81.49528621
717,CFD11-312,CFD11,175.9909253,206.5499985,144.5224068,198.9095344,43.48295872,30.7610124,31.65304273,34.77110331,248.0465483,306.5564637,300.3343502,323.6862045,84.16619679,84.47268821,73.89868883,86.59331344,82.8083508,83.93847282,77.58305753,86.64684115,83.12396283,93.00807881,65.26122195,75.70481334
718,CFD11-313,CFD11,173.7281226,208.5000013,157.7860833,215.4866095,45.18064055,32.34831947,35.89809426,37.74993313,224.3255638,308.733354,279.376419,318.5766627,82.86810355,82.68056349,74.06042526,83.02848944,81.97696756,82.50819968,76.27448557,82.90506769,79.21056962,97.99333672,75.53190832,78.82997441
719,CFD11-314,CFD11,187.4772401,210.9000053,127.419885,207.6983181,47.59304533,31.90811619,35.33971526,37.77109942,231.8537705,294.5964482,297.8179422,311.0358803,82.93157005,82.36579472,73.64439263,83.21833687,82.95779916,79.94035769,78.85474241,85.74371108,79.93353555,97.16579469,70.72595093,87.87548448
720,CFD11-315,CFD11,NA,215.4377515,139.8777231,204.5875834,NA,30.58045544,33.22316887,35.2452227,NA,289.4636496,290.2885132,301.9907868,NA,85.40044243,74.26889355,85.73686641,NA,84.63510622,73.54651395,85.89904815,NA,88.76740747,72.07974032,74.64425591
721,CFD11-316,CFD11,190.4030838,219.6377521,172.150444,187.3751047,42.166283,31.09052211,35.55513277,33.81437893,235.2403474,304.4811852,280.8991675,325.4756674,82.74663923,83.78434565,73.97732007,85.1892679,81.72572844,84.61856852,74.73806342,86.11613086,79.88326772,91.07134155,72.89834154,79.08700182
722,CFD11-317,CFD11,190.6702239,NA,175.6799919,NA,43.78600333,NA,39.29944199,NA,236.2575618,NA,268.3553746,NA,84.81720874,NA,73.73001438,NA,84.73560043,NA,76.58501922,NA,80.08984437,NA,74.62761583,NA
723,CFD11-318,CFD11,197.3759661,235.2377517,165.7933771,237.8409434,42.19015461,30.23503937,31.555835,36.66066273,242.2573245,300.7284777,307.9885704,325.4292088,83.6473174,84.51399886,73.99709248,80.40803844,84.60340789,84.59761261,79.40916274,81.62140186,80.01906682,94.87263696,72.06615882,80.76195979
724,CFD11-319,CFD11,189.5830929,216.2377557,168.2686083,227.401316,43.94856057,33.09720161,38.6260589,34.32688011,233.1009473,288.8722513,303.4668799,323.6167369,84.68738799,82.5149022,74.0848227,80.70976982,83.50251002,81.69381199,76.63677918,84.03623061,76.91665333,98.91543148,69.98670447,83.21858278
725,CFD11-320,CFD11,179.8268982,223.9377543,158.6765229,241.6243585,43.72082085,31.27705755,34.96262069,37.36619052,253.0839143,307.2601747,286.5621704,314.9441281,83.03486285,84.76106148,73.51095387,81.71866287,82.28231074,84.64070802,75.62107816,81.35823402,79.22548714,90.28183384,72.3530502,78.83305584
726,CFD11-321,CFD11,183.2853385,211.6622442,150.2007928,156.1347415,44.11137069,31.61616988,37.85166667,37.64464968,234.4363771,302.7469139,269.5660492,303.3292607,83.95439992,84.6014806,74.10287728,84.80541696,83.98243961,85.40134919,78.45194907,85.54673954,80.06219272,92.1120774,72.57692076,86.29340777
727,CFD11-322,CFD11,170.4614024,206.6499997,167.1284028,214.8290515,45.24898466,30.552934,32.96671732,36.97779341,222.3567681,295.7199104,278.4434681,301.5492424,84.09361202,82.84840561,73.90153553,85.0182529,84.52082669,81.91803787,79.11205828,85.7889627,75.80747897,87.52629038,75.3315088,83.20754791
728,CFD11-323,CFD11,192.7326706,205.8622378,145.0758603,172.7174838,42.40143745,28.71201004,34.65943856,30.71314861,236.1791303,290.1211547,287.0221244,301.3903923,84.54612605,85.15431894,73.81404259,85.33716546,84.5293055,82.21815924,76.69040001,85.23078892,77.71073798,82.48217587,72.55166463,81.85106825
729,CFD11-324,CFD11,196.2644541,214.9622451,154.720591,205.6551691,42.61907785,31.41811825,34.8057043,40.40750702,243.7842661,308.002156,282.8568779,318.9533592,84.62294501,85.42585898,73.85122356,85.52707796,84.30837497,85.35822939,77.27475066,82.94470867,77.7995246,89.71973181,68.56664194,92.36320314
730,CFD11-325,CFD11,195.6614024,209.4000018,132.3643964,176.9564935,44.74898466,30.07602273,31.6450164,36.46978116,226.3567681,296.129839,261.4187121,290.8193663,85.09361202,82.97564636,73.8152551,85.61422548,84.52082669,80.50399209,79.18135074,85.98593799,75.80747897,89.66437603,65.41520688,75.45495885
731,CFD11-326,CFD11,201.7862987,223.2377543,160.1370142,196.9347415,44.72868154,33.07705755,40.70733404,39.24464968,234.8991811,307.2601747,292.1467057,318.3292607,82.51588649,83.76106148,72.87919469,81.80541696,82.48796815,84.64070802,75.84390332,85.54673954,76.27040727,90.28183384,69.10877414,83.29340777
732,CFD11-327,CFD11,214.4121652,230.3999995,170.2754143,209.3279261,43.38512382,28.19462909,31.81384981,34.25095251,250.952136,308.993222,290.6441295,324.9230597,85.4497704,86.27645904,74.5614502,84.4413688,84.69313274,85.85299943,76.71097404,84.66706317,77.89749629,94.96728124,80.39765061,81.52216389
733,CFD11-328,CFD11,193.1139731,221.237753,158.1658816,166.4203602,43.39507855,30.60886739,31.38878698,31.76241605,253.5117552,311.7680961,294.3391344,320.1520552,84.85714103,86.68470523,73.84318892,84.83108484,84.29907278,86.69368437,76.71684102,84.68789314,76.84204775,81.60261411,65.40717206,81.12259951
734,CFD11-329,CFD11,188.1038253,220.7499948,166.360236,240.0418887,41.8541365,29.28394429,33.50256692,35.61104923,244.9967321,303.4323153,285.6134536,311.2314694,84.19089785,83.49581934,74.04317771,83.95805596,84.16808183,82.06804155,77.51852677,84.54440675,78.59703382,95.74192597,73.3082816,85.60481185
735,CFD11-330,CFD11,215.0157485,224.0377571,145.9597185,207.501316,41.12354734,29.1625068,29.47770421,35.42688011,246.9532642,306.999279,289.9318878,313.6167369,85.19919465,86.46925307,74.03138899,83.70976982,85.03426618,86.62503496,78.42623524,84.03623061,77.35852864,90.1805662,72.95938288,75.21858278
736,CFD11-331,CFD11,175.6139731,207.0999966,157.3718462,207.6134796,43.99507855,31.82266523,35.73485338,33.15259631,242.5117552,304.5775261,287.1016754,331.2670866,83.85714103,83.45582261,74.13226227,83.10824497,84.29907278,83.51886148,74.00230331,81.76157485,78.84204775,87.3207756,73.69672718,75.69154009
737,CFD11-332,CFD11,202.7152006,218.2622478,150.3534427,209.3646211,42.9887763,27.92364127,30.67223443,37.03891631,255.1701277,310.4445944,300.6020673,329.2698983,84.4092611,87.48709397,73.96127088,85.57556931,84.3544425,87.36167239,78.84555038,87.85164689,77.93724217,88.66221523,64.59647794,74.87037333
738,CFD11-333,CFD11,176.4359753,203.9377596,160.6822957,217.98976,42.49612359,32.53461635,37.2920145,35.04803048,225.8147923,305.9169565,276.8116999,298.5946583,84.24249893,81.66054589,73.94316952,85.92496628,84.88419207,81.50768557,75.0392807,85.19084253,77.49232711,95.48319198,75.74452483,86.52461494
739,CFD11-334,CFD11,209.3928226,217.7500028,173.8931583,213.1651401,43.56031854,31.36929808,33.16415476,34.31242352,245.7263857,297.3779541,300.3215875,321.7285086,84.92068342,85.50812248,73.96893264,88.49046461,84.6052778,85.95461691,76.06974543,88.8299101,80.04551726,92.44181563,73.67937944,84.48678414
740,CFD11-335,CFD11,204.0139731,258.4377548,161.7283389,240.4748074,41.79507855,31.61722974,29.89497578,33.9883876,247.5117552,310.955354,301.2691381,326.8482959,84.85714103,84.73539358,73.8965191,86.05909152,85.29907278,84.70049419,78.82461669,85.03504719,78.84204775,94.82595409,75.97948627,89.84546442
741,CFD11-336,CFD11,215.2817444,231.9622466,176.2758603,NA,40.99850848,29.96278574,32.25943856,NA,253.4685621,313.4034528,312.0221244,310.7942266,85.57686556,84.52502033,73.81404259,83.65749841,84.98517616,87.51376226,80.69040001,86.29860694,73.60464015,97.91360444,71.55166463,80.6746445
742,CFD11-337,CFD11,203.1661177,217.9622474,162.5641137,223.9279261,39.49023093,26.35758117,30.69838291,33.15095251,240.4806999,311.6707275,300.1125638,339.9230597,86.21718263,83.51013069,74.25086859,88.4413688,85.16274256,83.51751238,76.98886024,88.66706317,79.06166439,93.08918233,71.34384133,88.52216389
743,CFD11-338,CFD11,189.9641192,210.1377545,157.5206666,212.4499832,37.35272738,29.982643,31.80541549,33.73251067,259.7630675,304.605084,309.4583991,336.4776091,86.81646127,84.70682381,73.7528275,86.72653325,87.20546311,84.55768186,80.52079211,87.22308691,79.95220583,92.22445014,71.59264158,76.84178574
744,CFD11-339,CFD11,222.7492794,209.662244,163.9488937,177.3113998,42.30323805,27.42698011,31.34308713,31.2679762,255.4691864,316.2915363,320.5227987,318.7278784,85.24485857,85.36799958,73.96799345,88.98730518,85.7575864,85.4484903,79.12153084,90.73307229,80.0722431,80.73382494,74.5964412,79.21503412
745,CFD11-340,CFD11,185.0012047,209.5622472,147.417721,187.9910771,43.35192277,29.60263732,33.33163472,34.18376793,229.6489222,302.0302015,280.6617499,292.5837357,83.10080383,84.40346037,73.7404531,81.45445048,82.97576632,82.38439066,73.78293381,82.04033025,80.23509791,89.81960143,62.66307762,75.33492864
746,CFD11-341,CFD11,184.5361813,214.1377607,160.9221492,207.4320093,38.66961169,29.70741492,32.79629632,31.10198718,243.9414734,310.7795067,291.3333863,337.9207911,83.59968024,85.57159356,73.96097816,86.96549485,83.8555516,85.59099743,76.90199382,87.04586447,76.06660907,91.95689785,61.75471489,76.20004888
747,CFD11-342,CFD11,177.2370569,188.1622473,147.5172537,204.5095344,39.50260167,26.89969135,31.32969658,33.57110331,243.3508343,309.274746,310.4249553,313.6862045,85.80045173,87.42391439,74.11383574,83.59331344,85.87635359,87.35701702,80.4187114,86.64684115,66.91326532,82.56911954,58.00630658,73.70481334
748,CFD11-343,CFD11,185.8450341,221.6000004,NA,194.1057029,42.31110128,31.44807207,NA,31.57935665,244.1097297,308.5059674,305.6020673,318.3405971,84.78559876,85.11792457,73.96127088,84.4781407,85.02346784,84.49136565,77.84555038,85.16922172,79.97849514,91.53876931,71.59647794,77.08225266
749,CFD11-344,CFD11,189.453171,220.062237,138.8303575,176.0347415,41.00787196,30.70472917,29.57674227,34.24464968,248.701048,317.0398159,313.7180073,308.3292607,85.19872645,86.5919179,74.10825156,86.80541696,85.4600851,85.33313755,78.51152119,87.54673954,75.50575554,84.60754454,63.67708587,72.29340777
750,CFD11-345,CFD11,193.3068541,229.8500001,166.086848,195.8556275,43.40365473,32.35195725,40.25741681,36.3501477,240.9961991,300.8552026,285.1456563,337.8200113,83.2599662,83.43019808,74.01957964,81.09383673,83.2324722,82.95840913,75.76671159,84.85143093,79.97219995,90.84006172,71.45684765,86.48535271
751,CFD11-346,CFD11,175.9238922,210.2622429,167.803712,194.9521588,43.69571793,30.24776081,32.98520209,34.11267656,235.4741122,306.0182873,279.2568877,315.0280118,85.20844692,84.1514063,74.02979108,86.2078979,84.995024,84.2492387,79.61672692,86.17680577,76.11525216,88.11859903,80.41316789,79.67726447
752,CFD11-347,CFD11,220.9702239,232.2999994,179.120591,246.0662177,40.58600333,31.65085832,32.3057043,34.61426784,251.2575618,315.3130446,287.8568779,327.2257941,86.81720874,86.1216289,73.85122356,85.44917154,87.73560043,86.53562077,79.27475066,89.43703186,80.08984437,90.31519954,78.56664194,98.17048101
753,CFD11-348,CFD11,189.1552783,207.9622387,141.1876037,214.9495144,41.19422021,28.19845309,31.13779867,34.19924663,233.2331567,310.6603141,290.9123876,327.1436336,83.55006809,85.12521766,74.19145266,85.22704774,83.73796459,85.24507831,79.11857342,84.22206136,80.13007495,92.09568291,65.38616141,81.695439
754,CFD11-349,CFD11,200.6021414,217.3377596,173.3368435,211.6427992,43.1231685,29.51727813,31.46794646,34.71002872,246.6087195,301.1600115,297.6444033,320.1022614,86.76965095,85.40633509,74.12593896,87.21640863,87.2097904,86.50790585,79.69652949,89.15044405,79.8963975,95.15655524,77.45903487,85.72946002
755,CFD11-350,CFD11,179.2028443,218.6499959,160.5544107,184.2837127,40.47508911,29.80983945,32.38836699,35.20376587,242.9638943,305.0797411,304.4589706,311.0894858,87.71096244,86.14123276,73.95493388,84.84189518,87.82244858,86.01558331,80.25219098,89.14408758,74.21901891,84.01197273,69.5299875,81.54511245
