id,progeny,DFF2013,DM2013,HT2013,BIO2013,YLKGHA2013,HI2013,x100SDWT2013,DFF2014,DM2014,PHAVG2014,BIO2014,YLKGHA2014,x100SDWT2014,HI2014
154,ICCML10165,40.50502396,96.26475525,31.73607445,324.70578,2310.879639,0.644995034,22.56142807,50.07710648,87,33.99906921,434.7657166,2072.337158,20.9386673,0.571721256
155,ICCML10166,34.96735764,93.90145874,44.03953552,173.7778015,1210.98999,0.625193119,21.70611572,49.13074493,85.99998474,39.2703476,310.3100586,1328.968262,19.59151649,0.515397429
156,ICCML10167,54.1240387,96.02274323,32.17036057,226.6667175,2044.240112,0.811682701,19.1081028,42.15756607,77.00000763,33.94194412,331.3032532,1514.643677,23.41044044,0.5527879
157,ICCML10168,47.1240387,98.02274323,40.50369644,187.6923523,1310.980103,0.628606498,20.5381031,51.91618729,91.99999237,35.11950684,270.2099915,794.9319458,16.87745476,0.35233435
158,ICCML10169,37.50502396,95.26475525,40.73607635,216.6665649,1422.079834,0.595184565,32.59142685,49.96982956,85,44.55640793,480.5519409,2679.260986,29.07579231,0.666683972
159,ICCML10170,47.7507515,99.32593536,33.02490234,265.2631531,1133.219971,0.384552866,18.28757286,52.88936996,85.00000763,33.35336685,231.83255,819.9221802,19.1009388,0.42273894
160,ICCML10171,47.07181168,92.29561615,37.93858337,235.7895508,1788.710205,0.681378484,21.58354759,51.88936996,83.00000763,30.35336876,166.83255,569.4390869,21.65876579,0.409085453
161,ICCML10172,46.01958466,90.08338165,37.53177261,190.7693024,1244.319702,0.580723047,21.39380264,49.15756607,84.00000763,41.94194412,536.3032227,2394.541504,22.52762413,0.542345107
162,ICCML10173,63.96735764,100.9014587,40.03953552,278.666687,1255.430054,0.403457612,19.60611534,52.91618729,84.99999237,35.78617477,320.2099915,671.1481323,16.8171711,0.250671148
163,ICCML10174,52.7507515,101.3259354,46.02490234,353.6842041,1899.810059,0.483511209,27.52757263,46.91618729,95.99999237,39.4528389,380.2099915,747.2010498,27.51158142,0.234942526
164,ICCML10175,55.07181168,101.2956161,40.27191925,338.0000916,1677.610229,0.445311546,16.0135479,53.13074493,94.99998474,36.2703476,120.310051,731.8738403,16.27730942,0.732918918
165,ICCML10176,47.38516617,94.87113953,40.51863098,529.3179932,3488.540283,0.602348387,31.25503731,50.13074493,80.99998474,30.60368156,280.3100586,1212.181763,27.82001686,0.520466566
166,ICCML10177,60.01958466,101.0833817,40.19843674,203.0769958,1777.599731,0.781505108,25.08380127,53.15756607,96.00000763,32.94194412,446.3032532,1834.182495,25.02899742,0.499322891
167,ICCML10178,48.96735764,90.90145874,34.3728714,224.0000305,1333.199951,0.533669531,19.19611549,52.15756607,82.00000763,30.27527618,296.3032532,1304.227905,19.47254944,0.53191179
168,ICCML10179,47.1240387,89.02274323,38.50369644,142.1250458,1177.660156,0.745740294,17.37810326,47.88936996,84.00000763,28.68670273,282.83255,1123.134155,19.11335945,0.474604487
169,ICCML10180,50.38516617,95.87113953,32.1852951,141.3331604,655.4901733,0.426585257,19.44503593,52.15756607,92.00000763,37.60860825,496.3032532,2044.931396,21.43167686,0.500991762
170,ICCML10181,48.50502396,99.26475525,36.73607635,410.3075867,1555.399902,0.345622718,23.87142754,52.75527191,92,36.75986481,514.7890625,2092.162842,12.1827383,0.489323944
171,ICCML10182,48.7507515,92.32593536,38.02490234,278.1818237,1499.849976,0.485323161,18.66757202,51.96982956,85,26.55640793,310.5519409,1666.666016,20.08829308,0.642019987
172,ICCML10183,53.1240387,102.0227432,41.17036057,168.7368927,1122.110107,0.598483145,20.56810379,54.15756607,91.00000763,27.60861015,346.3032532,1025.006226,16.65745163,0.361583233
173,ICCML10184,48.38516617,93.87113953,37.85196304,356.2271118,2566.410156,0.6575948,26.95503616,50.15756607,81.00000763,29.60861015,226.3032532,872.5672607,25.50936699,0.465446562
174,ICCML10185,48.01958466,95.08338165,38.19843674,275.1667175,1266.539795,0.407920659,17.51380157,46.91618729,79.99999237,33.78617477,300.2099915,988.2712402,21.45278358,0.394356549
175,ICCML10186,49.1762619,95.23497772,31.70680237,240.6250305,1155.439697,0.428565502,20.43439293,47.07710648,87,32.66573715,354.7657166,1626.682251,23.11474228,0.54989773
176,ICCML10187,46.01958466,92.08338165,37.86510468,226.2857971,1799.819702,0.70953536,18.4138031,50.91618729,81.99999237,34.11950684,380.2099915,1320.388428,19.71132469,0.416021466
177,ICCML10188,52.38516617,97.87113953,33.85196304,343.7498474,1544.290161,0.413496047,16.03503609,50.07710648,86,30.66573715,274.7657166,1207.183472,15.6932869,0.52679503
178,ICCML10189,48.38516617,90.87113953,41.1852951,246.4998322,1955.360107,0.723128319,30.22503662,48.15756607,81.00000763,28.94194221,356.3032532,1399.023315,17.49001503,0.476539582
179,ICCML10190,48.7507515,89.32593536,32.02490234,181.2857208,1244.319946,0.617838323,17.34757233,50.07710648,83,29.99907112,289.7657166,1625.349487,17.19255257,0.6726408
180,ICCML10191,51.38516617,101.8711395,35.85196304,403.7498474,2566.410156,0.581268609,23.26503563,53.10392761,87.00000763,33.99948883,431.2374573,2119.735352,21.47155571,0.589305818
181,ICCML10192,40.07181168,89.29561615,36.60525131,196.5834045,1233.210205,0.563212037,18.57354736,47.13074493,78.99998474,33.60367966,300.3100586,1410.019165,19.26066399,0.564985633
182,ICCML10193,62.1762619,103.2349777,32.70680237,223.0714569,1333.199707,0.534301937,20.55439377,56.13074493,96.99998474,31.60368156,190.3100433,607.0904541,18.08099174,0.384331256
183,ICCML10194,47.07181168,92.29561615,40.93858337,215.3846893,1266.540283,0.527851701,33.1235466,48.88936996,82.00000763,31.02003479,311.83255,1076.902588,29.20043182,0.41181469
184,ICCML10195,60.75074768,103.3259354,39.35823441,202.6315765,1299.869995,0.577431619,31.65757179,55.10392761,99.00000763,49.99948883,366.2374573,1476.57605,31.6553669,0.483158946
185,ICCML10196,53.01958466,101.0833817,38.86510468,202.2223053,1110.999756,0.488131791,20.94380188,52.88936996,89.00000763,37.35336685,281.83255,845.2454224,18.49004173,0.357175261
186,ICCML10197,49.01958466,96.08338165,46.19843674,241.7143555,1688.719727,0.622467875,32.52380371,50.13074493,84.99998474,37.2703476,180.3100433,677.7288818,28.50551224,0.452752292
187,ICCML10198,37.50502396,97.26475525,40.40274429,,,,23.71142769,41.96982956,81,31.22307396,220.5519409,1214.097168,33.34197235,0.659100652
188,ICCML10199,63.01958466,104.0833817,37.53177261,272.250061,255.5297089,0.078107454,24.93380165,52.91618729,98.99999237,34.11950684,245.2099915,574.4368896,24.60077477,0.280359268
189,ICCML10201,50.96735764,90.90145874,38.3728714,231.3846436,833.250061,0.322090864,22.18611526,51.15756607,82.00000763,34.60860825,306.3032532,1027.671875,21.78357315,0.407979548
190,ICCML10202,53.38516617,98.87113953,39.85196304,269.9998474,1677.610107,0.568391621,23.05503654,45.91618729,81.99999237,30.78617477,435.2099915,1594.861938,24.14984131,0.439027816
191,ICCML10203,46.38516617,95.87113953,40.85196304,325.3331909,2066.460205,0.580853701,23.29503632,47.15756607,78.00000763,30.60861015,356.3032532,1401.938721,22.06928825,0.477511793
192,ICCML10204,52.01958466,97.08338165,43.86510468,172.666748,1444.299805,0.746522069,19.42380142,50.07710648,81,32.99906921,244.7657166,961.0319214,24.43241692,0.470711201
193,ICCML10205,52.7507515,93.32593536,37.69157028,288.75,1510.959961,0.471024722,24.3375721,49.96982956,85,32.55640793,300.5519409,1053.494751,24.06285095,0.418167293
194,ICCML10206,61.96735764,101.9014587,42.03953552,235.2857513,1510.959961,0.575975895,21.23611641,53.96982956,99,38.22307587,280.5519409,837.5811768,23.37915611,0.355707765
195,ICCML10207,34.38516617,87.87113953,33.1852951,235.7893066,1066.560181,0.416275263,18.41503716,46.91618729,78.99999237,30.78617477,250.2099915,1192.106445,21.63682365,0.571329951
196,ICCML10208,47.1240387,90.02274323,37.50369644,323.000061,2233.110107,0.622209013,18.20810318,49.10392761,84.00000763,33.66615677,401.2374573,1927.229004,21.0546875,0.575915158
197,ICCML10209,46.07181168,91.29561615,34.93858337,200.666748,1111.000244,0.49690485,18.62354851,47.91618729,81.99999237,32.78617477,350.2099915,1681.577271,19.56650543,0.575661361
198,ICCML10210,49.1762619,92.23497772,34.04013824,177.9167023,1133.219727,0.56965977,23.20439339,51.88936996,84.00000763,35.35336685,266.83255,1782.953491,31.92727661,0.802480519
199,ICCML10211,53.38516617,99.87113953,36.51863098,244.9229126,1866.480103,0.695062041,25.37503624,55.07710648,93,31.33240318,259.7657166,786.1852417,22.73088646,0.362813234
200,ICCML10212,36.1762619,90.23497772,38.70680237,425.916687,2821.939697,0.592718482,18.66439247,48.10392761,84.00000763,36.99948883,411.2374573,2168.132568,20.31198502,0.632344425
201,ICCML10213,42.07181168,89.29561615,42.60525131,324.7059631,2044.240234,0.565232635,25.09354782,48.13074493,83.99998474,42.60367966,350.3100586,1721.561279,26.39764977,0.591237962
202,ICCML10215,49.50502396,95.26475525,33.73607635,400.6955566,2899.709717,0.655782521,18.64142799,51.15756607,85.00000763,36.27527618,576.3032227,2496.334229,18.32339668,0.52670145
203,ICCML10216,46.50502396,91.26475525,35.40274429,277.083252,1344.309937,0.441107094,18.39142799,51.75527191,87,33.75986481,474.7890625,2248.93335,16.26791,0.570013523
204,ICCML10217,47.96735764,90.90145874,36.03953552,147.8571777,922.1300659,0.559307933,32.81611252,50.88936996,83.00000763,33.68669891,342.83255,1214.514282,31.01382256,0.42234841
205,ICCML10218,48.96735764,94.90145874,38.03953552,316.666687,1610.949951,0.455849975,17.18611526,51.88936996,84.00000763,38.35336685,381.83255,1719.312256,18.63727951,0.537940264
206,ICCML10219,54.1240387,101.0227432,42.50369644,292.9412231,1444.300171,0.443693072,21.75810432,52.15756607,94.00000763,33.60860825,506.3032532,1800.362671,20.6923275,0.433796108
207,ICCML10220,63.7507515,103.3259354,44.35823441,241.222229,1333.199951,0.497495651,21.56757355,54.91618729,96.99999237,39.4528389,285.2099915,1155.53772,18.77617455,0.485626727
208,ICCML10221,34.1762619,88.23497772,30.37347031,166.5000305,866.5797729,0.464826167,21.05439377,49.96982956,83,39.22307587,300.5519409,1832.099854,23.93636322,0.729733944
209,ICCML10222,49.38516617,96.87113953,41.1852951,377.3331909,2466.420166,0.597471595,19.63503647,48.96982956,87,29.8897419,220.5519409,997.6005249,18.51807022,0.540964246
210,ICCML10223,53.96735764,101.9014587,43.3728714,326.4000244,1210.98999,0.331901312,24.02611542,51.91618729,95.99999237,46.11950684,635.2099609,2797.547119,20.65957832,0.527771831
211,ICCML10224,39.7507515,90.32593536,35.02490234,349.0434875,2122.01001,0.547238767,19.85757256,47.91618729,78.99999237,30.11950874,245.2099915,1126.882568,20.27335358,0.551053166
212,ICCML10225,50.07181168,91.29561615,37.93858337,203.5000763,1566.510254,0.691440642,19.42354774,49.07710648,87,32.99906921,444.7657166,2260.844971,22.40145302,0.60972333
213,ICCML10226,54.38516617,102.8711395,43.85196304,262.1737671,1822.040161,0.63467133,24.77503586,54.91618729,96.99999237,41.78617477,350.2099915,1612.854736,21.70152473,0.55208993
214,ICCML10227,39.01958466,98.08338165,35.53177261,316.8421631,2233.109863,0.628011703,23.42380142,50.10392761,87.00000763,35.33282471,296.2374573,1493.402588,20.45305634,0.605243981
215,ICCML10228,41.50502396,95.26475525,32.40274429,314.9999084,1944.249878,0.559970915,23.27142906,49.75527191,81,29.42653084,239.7890472,917.5495605,21.71660995,0.460592955
216,ICCML10229,41.1240387,93.02274323,40.8370285,266.6667175,1710.940063,0.57741797,37.11810684,50.10392761,91.00000763,49.99948883,541.2374268,2353.974854,39.52448654,0.520829976
217,ICCML10230,64.1240387,103.0227432,40.8370285,212.0000458,1077.670166,0.457465142,20.50810432,56.10392761,99.00000763,42.33282471,311.2374573,888.2280884,16.12514496,0.341482848
218,ICCML10231,52.1240387,94.02274323,41.50369644,220.0000458,1222.100098,0.499917984,27.00810432,50.07710648,83,33.33240509,269.7657166,905.7207031,25.74630547,0.402516931
219,ICCML10232,46.7507515,99.32593536,35.69157028,275.8636475,1810.930054,0.59090066,17.69757271,49.13074493,79.99998474,29.93701553,225.3100433,855.6576538,15.3822031,0.457285643
220,ICCML10233,41.50502396,97.26475525,37.06940842,259.9999084,1566.509888,0.546723008,21.12142754,49.96982956,83,32.88973999,420.5519409,2260.428467,22.58480835,0.642695844
221,ICCML10234,49.1240387,99.02274323,43.17036057,212.1428986,1466.520142,0.622140229,30.18810272,54.10392761,91.00000763,36.33282471,466.2374573,1792.699585,25.13717842,0.460332304
222,ICCML10235,54.1240387,102.0227432,41.50369644,404.444519,2710.840088,0.603214681,21.09810448,49.13074493,87.99998474,31.2703476,270.3100586,740.2871704,20.94293404,0.329900444
223,ICCML10236,39.7507515,91.32593536,42.69157028,377.1923218,2166.449951,0.517006695,30.78757286,49.75527191,81,31.09319878,309.7890625,1538.800903,33.50486374,0.597537816
224,ICCML10237,46.07181168,92.29561615,33.27191925,259.3334351,1744.270264,0.603964448,22.1935482,46.91618729,78.99999237,32.4528389,380.2099915,1120.385132,19.71107674,0.352837265
225,ICCML10238,46.07181168,90.29561615,36.27191925,290.2500916,1988.690186,0.615275681,22.10354805,51.15756607,86.00000763,36.27527618,476.3032532,2081.916748,21.96170235,0.530699313
226,ICCML10239,36.7507515,89.32593536,37.35823441,256.3888855,1733.160034,0.608479738,18.61757278,49.75527191,80,38.42653275,519.7890625,2416.283203,21.98677063,0.559461534
227,ICCML10240,36.01958466,89.08338165,36.19843674,184.2500763,1333.199707,0.644915283,18.25380135,48.10392761,79.00000763,31.66615486,301.2374573,1263.661255,20.91917038,0.503181815
228,ICCML10241,63.1240387,103.0227432,39.8370285,223.8889313,1244.320068,0.500166118,19.94810295,55.88936996,96.00000763,36.02003479,376.83255,1313.058105,19.22551918,0.415129095
229,ICCML10242,40.96735764,89.90145874,47.70620346,157.5000305,1066.560059,0.607479095,33.06611252,48.88936996,84.00000763,36.02003479,176.83255,522.2080078,30.99530411,0.353010982
230,ICCML10243,61.01958466,104.0833817,41.86510468,304.8000488,1422.079712,0.413573802,24.31380272,51.88936996,97.00000763,33.68669891,166.83255,394.9255981,21.74530411,0.282115757
231,ICCML10244,48.50502396,92.26475525,37.40274429,256.4999084,766.5899048,0.273421198,21.70142746,50.13074493,85.99998474,40.2703476,485.3100586,2433.859375,21.81723976,0.603185236
232,ICCML10245,51.1762619,104.2349777,42.70680237,169.4117889,944.3497314,0.498093814,23.89439392,51.96982956,95,35.22307587,510.5519409,2501.498779,24.6433239,0.585424185
233,ICCML10247,50.38516617,91.87113953,34.85196304,220.2776031,1088.780151,0.454025239,19.6450367,49.07710648,80,29.66573715,309.7657166,1232.340088,16.20027351,0.477039039
234,ICCML10248,36.7507515,96.32593536,47.02490234,307.6666565,1999.800049,0.585077763,31.61757278,48.96982956,86,47.55640793,400.5519409,2124.316406,31.65452576,0.634150624
235,ICCML10249,38.38516617,89.87113953,33.1852951,270.7498474,1722.050171,0.581616223,19.98503685,49.96982956,85,30.22307396,200.5519409,947.2039795,20.56122589,0.565150619
236,ICCML10250,46.96735764,90.90145874,36.3728714,278.666687,1677.609985,0.539821267,21.41611671,50.88936996,84.00000763,38.02003479,361.83255,1119.218994,21.99530411,0.36800465
237,ICCML10251,48.96735764,101.9014587,40.70620346,185.6250305,999.9000854,0.482803732,24.11611557,49.96982956,90,42.88973999,400.5519409,1806.443481,21.08239174,0.538750648
238,ICCML10252,46.01958466,90.08338165,39.86510468,286.434845,1677.609741,0.520796895,26.24380302,48.13074493,82.99998474,34.2703476,220.3100433,851.9924316,21.96217918,0.465661377
239,ICCML10253,51.1240387,98.02274323,44.8370285,362.5834045,966.5701294,0.239862844,26.7481041,52.13074493,84.99998474,34.60367966,375.3100586,1455.417725,26.51478958,0.466672301
240,ICCML10255,41.38516617,90.87113953,32.85196304,267.6520081,1255.430176,0.431322157,18.90503693,48.13074493,84.99998474,34.60367966,300.3100586,1397.357666,20.21090317,0.55991894
241,ICCML10257,51.96735764,98.90145874,33.03953552,270.0000305,1344.310059,0.446103394,20.82611656,52.07710648,90,36.99906921,339.7657166,1321.304443,18.99412537,0.466342628
242,ICCML10258,36.7507515,88.32593536,36.35823441,338.8333435,1555.400024,0.413211554,25.36757278,47.13074493,87.99998474,37.2703476,430.3100586,2101.992188,26.75415993,0.587589502
243,ICCML10259,36.7507515,90.32593536,38.69157028,229.6000061,1033.22998,0.405081332,19.7675724,46.13074493,82.99998474,35.93701172,300.3100586,1357.790161,22.01937675,0.544085622
244,ICCML10260,39.38516617,90.87113953,28.18529892,247.7220612,1844.260132,0.679237783,22.34503555,48.07710648,82,29.33240318,289.7657166,1136.71167,20.91456032,0.470364958
245,ICCML10261,35.38516617,89.87113953,34.1852951,158.1248322,955.4602051,0.553005874,20.34503555,48.13074493,78.99998474,37.2703476,270.3100586,1208.099976,19.73192215,0.537900448
246,ICCML10262,46.50502396,98.26475525,34.06940842,249.1763611,1466.519897,0.534160376,20.97142792,51.96982956,86,31.55640793,340.5519409,1205.350586,19.21308327,0.422188878
247,ICCML10263,49.1240387,92.02274323,36.17036057,213.2727661,911.0201416,0.384402215,18.15810394,51.91618729,82.99999237,25.78617477,330.2099915,991.2700806,17.55264664,0.359495968
248,ICCML10264,46.38516617,91.87113953,32.51863098,179.9998322,1555.400146,0.786910176,33.78503418,50.15756607,81.00000763,27.27527618,246.3032532,876.4823608,17.20301437,0.430891782
249,ICCML10265,48.07181168,90.29561615,40.60525131,266.7500916,1933.140259,0.650862157,27.83354759,49.15756607,82.00000763,35.27527618,296.3032532,1234.589111,27.31306839,0.504045129
250,ICCML10266,49.7507515,94.32593536,34.02490234,240.625,1610.949951,0.602626443,19.79757309,49.96982956,85,34.88973999,300.5519409,1607.439697,18.54476929,0.639833987
251,ICCML10267,46.50502396,97.26475525,39.73607635,226.6665649,1410.969849,0.564709425,32.90142822,48.91618729,85.99999237,34.11950684,385.2099915,1394.275513,21.58050919,0.433643132
252,ICCML10268,39.01958466,90.08338165,38.19843674,227.2500763,1510.959717,0.592086136,27.40380287,51.13074493,91.99998474,42.2703476,405.3100586,1907.486816,30.11462593,0.566159666
253,ICCML10269,41.07181168,89.29561615,37.60525131,242.666748,1133.220215,0.418895632,19.68354797,48.07710648,81,31.99907112,309.7657166,1300.562744,20.97989845,0.503458381
254,ICCML10270,53.01958466,99.08338165,39.19843674,175.3684998,1244.319702,0.63228178,23.82380295,52.13074493,86.99998474,37.93701172,210.3100433,841.4133911,22.12418365,0.481752306
